File_Name,Tempo,Label,Chroma_STFT_Mean,Chroma_STFT_Var,RMS_Mean,RMS_Var,Spectral_Centroid_Mean,Spectral_Centroid_Var,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Var,Spectral_Rolloff_Mean,Spectral_Rolloff_Var,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Var,Harmony_Mean,Harmony_Var,Perceptr_Mean,Perceptr_Var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var
blues.00038,86.1328125,blues,0.2658881,0.09705249,0.16808383,0.00392026,1514.100673,551966.1366,2141.012234,222537.0867,3451.915683,4234637.943,0.044373172,0.00201443,-1.54E-07,0.027409947,1.81E-05,0.001353289,-192.65746,3217.814,111.15712,760.8935,21.361006,298.2093,26.399405,250.6233,-0.64434767,190.39957,23.491514,170.51341,-25.469894,120.27731,16.923105,142.05829,-16.97565,190.48445,5.7756433,97.56304,-25.738422,85.92006,-5.051984,73.314705,-17.62749,81.18247,-7.916775,57.756126,-15.155122,95.63771,-12.356138,66.42763,-17.234728,71.858665,-7.7786775,67.31183,-13.030936,75.91166,-17.93117,59.361176
blues.00039,117.4538352,blues,0.25524583,0.097150356,0.08586248,0.00262754,1151.008993,514842.39,1709.083976,330182.2983,2311.446967,3921596.946,0.035320899,0.000946012,-1.12E-06,0.00910065,-2.15E-06,0.000305648,-301.7305,5067.633,111.54288,593.47687,21.900229,301.97205,16.151121,242.05902,8.200673,284.0451,22.084373,138.25403,-8.597672,281.06012,1.4887748,121.00829,-17.071402,113.314865,-8.334585,113.655174,-17.00836,106.54957,-10.5737705,89.16629,-15.679576,78.43457,-12.594489,82.74785,-12.256569,90.98735,-14.560317,145.2075,-10.100236,142.62741,-5.785847,78.725006,-7.768403,88.78463,-7.1806436,137.45547
blues.00040,172.265625,blues,0.39799592,0.08051037,0.13489199,0.000777348,2272.439547,202304.9292,2356.806514,50239.39059,5108.21536,581497.1936,0.097643033,0.001382411,-0.002389643,0.008112595,-0.004270951,0.004319395,-110.24799,1286.981,90.702934,230.31523,-2.5257561,227.45398,74.05794,114.15788,-11.753322,113.388245,39.207737,66.12701,-13.1605625,86.47864,20.542093,50.354366,-17.153088,47.229244,12.812633,93.5986,-21.430073,41.155838,5.952004,49.016,-8.023324,47.28433,4.2323313,46.307053,-16.481607,33.93549,6.5447087,35.453495,-5.692046,39.637768,-3.643349,36.257603,-4.8527536,48.27389,1.8532262,46.011623
blues.00041,129.1992188,blues,0.38686773,0.08541977,0.12916584,0.000870416,2390.3901,306621.4271,2463.308269,80088.45136,5403.435076,953674.7801,0.102260746,0.001595799,-0.002515339,0.008558908,-0.004284765,0.00403103,-107.170265,1416.6172,88.48819,379.29803,-4.169412,324.2273,55.47772,129.487,-8.013871,107.08493,38.41516,70.49368,-6.4100246,89.557884,28.572668,85.70184,-19.821608,54.803013,13.238088,124.967636,-19.2531,68.81069,12.072361,52.384956,-4.578394,56.83844,3.786518,47.42223,-16.986383,40.61162,11.620651,39.335857,-7.359709,43.541428,-3.666061,64.749435,-7.1765766,56.33517,1.9754492,46.415627
blues.00042,89.10290948,blues,0.37753847,0.09242804,0.11100128,0.00052741,2301.609667,205198.41,2367.518781,47313.15891,5187.578454,563372.8108,0.09782392,0.001826024,-0.003128488,0.008445954,-0.003697448,0.001964625,-159.55165,2441.0654,69.79762,240.69736,-4.3989916,515.10864,76.84658,111.39906,3.9188268,118.8547,45.173172,40.951187,-4.8550057,58.17792,32.204826,45.037308,-9.796015,68.35792,7.8126516,66.81945,-21.821106,72.39372,9.690988,40.770435,-2.587713,79.424835,3.3055787,78.9394,-14.968879,67.176674,10.235481,81.953705,-4.0784125,67.33484,-5.850137,95.96031,-2.4779265,164.2197,6.646699,108.99143
blues.00043,129.1992188,blues,0.3989206,0.0851543,0.12738556,0.001321201,2155.879629,188051.8641,2372.127374,60288.40893,5011.574078,938313.8686,0.08717463,0.001224903,-0.002492728,0.007334413,-0.003988667,0.004676622,-109.105995,2209.6172,100.60877,230.30556,-8.656534,385.63394,47.350414,82.88183,-6.5582976,89.75581,39.607635,92.59818,-8.515619,90.86162,29.565546,40.90974,-16.585535,59.162594,13.163908,113.84803,-24.209253,41.134563,6.576563,62.921284,-8.647178,43.592064,4.9274163,39.18128,-15.434491,38.690346,1.5337996,38.373833,-6.748966,45.289097,1.4113468,75.830956,-3.969472,40.65441,3.2838326,68.12883
blues.00044,135.9991776,blues,0.39017493,0.086309835,0.13632092,0.000473977,2278.961252,170895.9041,2375.248703,53001.8347,5198.59486,569656.8624,0.092525332,0.000902476,-0.002167898,0.010275906,-0.00465718,0.003142594,-109.51259,826.2212,86.921364,227.90396,-8.594191,279.78366,64.48953,82.28237,-6.3015084,55.08538,43.64349,38.861286,-8.2908325,51.593773,28.545784,54.83241,-14.082675,77.608826,8.128631,85.44791,-21.488085,69.45967,11.088339,95.00495,-5.0916853,91.581024,3.9764972,68.79784,-12.861214,52.83627,12.336756,61.27884,0.020516923,73.334114,-0.74309385,56.243988,-5.130959,95.965195,3.2979383,92.56938
blues.00045,129.1992188,blues,0.4294368,0.089978315,0.14835843,0.000708144,1739.134033,144924.3472,2290.407132,65373.92011,4551.14157,819701.5838,0.04804831,0.000266187,-0.002086361,0.013827314,-0.004862172,0.002335951,-163.21677,667.59216,89.77885,207.693,12.976252,134.92078,80.7023,43.42772,3.665379,32.862152,39.73874,38.837746,-5.406735,43.896496,26.493734,31.593061,-13.169928,38.016193,2.7048783,35.93896,-20.550138,38.89621,6.014823,37.78507,-2.9036598,50.24804,-0.42832905,32.01549,-17.539125,38.87651,4.164019,32.082264,-5.987196,36.04159,-7.8641725,32.00365,-8.569909,31.848198,1.8542717,42.81488
blues.00046,123.046875,blues,0.38796747,0.095173225,0.10260163,0.000946411,1913.0116,331561.4884,2361.735333,92593.22592,4777.823081,1288782.021,0.058457802,0.000907445,-0.003158172,0.005615068,-0.003450592,0.002587513,-182.57378,2273.108,90.667564,450.95474,14.124545,267.2058,67.54923,173.5431,2.6786995,117.62036,38.429825,65.77299,-8.410714,147.21907,24.12955,72.288445,-13.789952,59.918346,4.83309,58.705326,-16.685228,44.44469,5.8176017,42.579365,-5.1466966,49.53574,0.19426666,35.912544,-14.485502,40.212982,6.8640895,30.480402,-4.4397974,40.185204,-2.9864416,26.164177,-4.814492,35.70436,5.4059744,47.062912
blues.00047,151.9990809,blues,0.33642042,0.086103015,0.11225929,0.000526839,2013.011665,162717.6851,2310.140449,44071.26194,4848.826029,581237.4883,0.075323708,0.000840096,-0.003749722,0.008899452,-0.003018907,0.001532318,-149.94028,1105.6825,93.65089,195.3461,6.35507,172.52982,71.50347,97.440346,-8.1215315,96.82353,36.191162,39.337048,-9.775336,51.396034,17.647842,66.056274,-21.10752,55.518482,-0.13968176,64.3821,-22.20191,40.830376,5.4219465,35.134987,-7.4585795,42.13631,-4.332863,40.69404,-12.3994055,31.306993,9.621233,46.449566,-5.0170197,38.189873,-3.7061696,45.85479,2.3444357,53.575073,4.1606474,43.535652
blues.00048,123.046875,blues,0.37952945,0.08357183,0.12396911,0.000919908,2148.197609,166440.6238,2204.331845,80022.31037,4672.197141,822963.9626,0.098766873,0.001309747,-0.002821971,0.007542323,-0.003869218,0.003897838,-106.355354,1518.7439,102.656296,267.54578,-20.146088,370.7734,59.348873,124.66089,-9.948382,129.95413,33.68739,59.785645,-14.171321,118.1977,23.521473,94.02343,-13.313561,62.010742,15.990457,79.687836,-18.923529,62.091515,7.813086,68.82671,-7.7854447,50.836494,4.0380297,53.95653,-11.343647,37.156315,2.060206,47.11375,-5.7312684,32.247635,0.47028273,65.77415,-1.9038106,65.34736,-3.1316316,46.609924
blues.00049,123.046875,blues,0.27757537,0.09071314,0.08858688,0.000457687,1318.191465,412214.0912,1904.547957,169975.6355,3044.883186,3072570.899,0.03996127,0.000759941,-0.004213813,0.006363479,-0.002167104,0.000624539,-256.01666,3166.3499,110.85586,668.6245,21.525787,354.83737,67.5419,205.63597,4.3060117,197.5543,43.086628,83.309204,-4.494886,74.5512,10.416363,76.17625,-8.694551,102.87157,1.6574184,80.24454,-20.58705,69.340096,-2.4518573,60.4941,-7.1194587,66.11931,-11.165335,59.493618,-12.61113,42.92035,2.7265158,51.128384,-8.951504,59.632675,-7.9397025,59.17799,-2.338613,70.38183,-0.7058655,82.68745
blues.00050,135.9991776,blues,0.40093604,0.08968078,0.18233818,0.00396672,1945.533108,147556.662,2081.878472,73530.22721,4174.593628,808287.5609,0.0857906,0.001219402,-2.50E-06,0.014087718,-3.94E-05,0.012255664,-82.99972,2505.0225,107.08581,316.5509,-25.33544,340.72302,57.10451,204.50237,0.08550369,138.04214,34.682583,73.69572,-11.055122,102.20671,20.543169,52.340355,-11.194479,61.08298,14.819606,59.483772,-10.2333355,43.7609,12.54602,50.47674,-9.753734,45.356495,2.5643687,45.119038,-6.2895117,46.73771,2.9953322,33.8474,-8.715192,38.756157,-0.33120608,56.961727,-2.9826324,42.30622,0.7028812,55.655308
blues.00051,99.38401442,blues,0.39368767,0.085242316,0.19667555,0.001704346,1977.234251,137042.5444,1928.108818,73970.44667,3943.448931,695711.9879,0.106601653,0.000946206,1.72E-06,0.018108979,-5.15E-05,0.009175019,-55.607544,1011.3343,114.93162,317.623,-37.031944,206.95398,64.8895,69.2339,-7.1417155,94.64948,15.23794,115.24884,-16.232676,98.287476,18.631575,78.21033,-9.752267,68.45375,21.454283,73.52996,-5.648911,72.10813,12.788085,99.35341,-16.530478,55.9462,3.7929175,54.182316,-7.900902,58.026653,8.470493,56.29412,-4.071422,47.105076,3.2033138,50.16163,-5.1845965,54.769466,-1.2799007,57.965282
blues.00052,151.9990809,blues,0.33900777,0.09550775,0.098882176,0.002994553,1443.810106,448667.808,1670.850632,189283.6406,3070.713038,2083901.473,0.067187953,0.003083718,-3.41E-06,0.006553236,-3.62E-05,0.003525564,-225.23013,7865.509,117.626884,671.70264,-14.539373,815.54736,64.796036,174.34962,12.908661,314.97055,19.03742,251.41217,10.66617,197.16113,9.886662,112.76854,-2.396643,101.70331,11.68509,65.72806,1.5415068,62.22458,3.0658138,59.667725,-7.627124,54.657085,-8.95482,87.29866,-4.349343,51.21347,-0.062720776,48.16751,-2.5589147,46.62654,-3.4455018,91.45598,-3.870722,94.486176,1.3147193,82.38466
blues.00053,103.359375,blues,0.4124447,0.08582233,0.16834377,0.003681348,2171.445863,169962.4036,1954.49026,84781.63523,4237.319698,745781.1812,0.132815143,0.002348148,-4.33E-06,0.012281858,-4.59E-05,0.009735906,-76.69792,2905.5535,105.738205,433.54883,-43.172153,389.86612,60.954273,407.51614,-8.757208,205.41853,21.224144,121.867775,-12.855764,164.94785,18.596252,149.05289,-11.396047,57.09676,14.538467,78.7046,-6.048135,68.96265,12.722726,64.44492,-9.365225,54.752693,1.3488976,64.33532,-3.6112764,57.311985,6.991538,44.93243,-4.0574303,60.41484,-0.27433708,52.590088,-3.6986418,54.48736,-0.5005873,56.86846
blues.00054,89.10290948,blues,0.45274577,0.07943607,0.20094612,0.003562569,2030.657186,220828.0403,1987.383148,74075.66377,4063.388706,847685.7814,0.103398936,0.001914924,-1.66E-07,0.016649881,-4.15E-05,0.012354103,-57.9196,1748.7266,108.99029,452.9509,-36.207565,304.6237,64.04553,150.60713,1.4388394,180.66942,26.311611,87.52525,-17.47779,150.78915,20.42527,60.31482,-9.540508,58.27821,18.169731,63.358486,-6.060152,61.4178,13.864052,63.779945,-11.291089,42.752033,4.665493,59.158813,-6.3944345,38.06778,3.2181194,42.340923,-8.08371,33.40405,-1.7249703,43.159275,-5.4291754,35.140892,-2.5794437,38.409554
blues.00055,135.9991776,blues,0.43293655,0.0877291,0.15774165,0.004302955,2032.001859,190960.7486,1976.383235,79101.18122,4023.56144,772257.0574,0.113119245,0.002528806,-2.91E-06,0.009942,-1.44E-05,0.01051624,-98.74344,3339.4292,104.79365,339.9285,-35.09825,349.13913,60.701813,284.51575,-2.833249,154.72307,22.234495,125.90086,-7.831171,108.20838,19.03585,104.39466,-11.573603,51.40419,17.018518,105.06049,-5.3761516,57.908695,12.200969,67.90257,-9.956365,58.16849,0.35334733,55.350166,-4.268688,43.339455,6.1336985,44.211246,-4.822604,56.997074,1.500582,43.54107,-1.4938405,69.880875,3.509201,40.28339
blues.00056,161.4990234,blues,0.39105102,0.08974685,0.13787115,0.003270506,1811.771254,347388.6471,2052.50625,119966.1997,3928.818677,1515993.299,0.075503085,0.001698277,3.61E-06,0.012991231,-2.89E-05,0.005095339,-145.28098,4654.2017,102.80664,532.10974,-12.529431,355.64728,57.005886,279.01703,2.2628694,261.78186,26.585436,191.48819,-4.2885375,190.996,17.328524,107.827095,-7.9934354,80.67567,15.229499,82.37663,-6.9346995,48.22769,7.4587684,104.044106,-10.4684515,49.694508,-2.359566,92.40294,-6.785852,78.41,2.6683176,46.51916,-4.7704,73.65075,-0.9520519,62.946903,0.022584897,91.027954,-2.004562,53.234585
blues.00057,92.28515625,blues,0.42438546,0.085161634,0.1759754,0.003568992,1886.954809,253390.9511,1913.25861,123441.4191,3828.288761,1247084.562,0.089939669,0.001534887,-3.66E-06,0.014276895,-6.36E-05,0.010393382,-92.70346,3131.1877,115.31911,522.6367,-35.06798,408.5684,57.877247,331.03955,1.8523946,301.5492,26.612562,152.54202,-14.53698,149.09746,22.13024,109.890976,-8.20334,72.00664,11.0209,103.82288,-5.647607,79.68011,7.2775116,70.30636,-10.205894,56.572746,1.3295714,67.29202,-4.1035075,69.20027,0.9756063,48.149387,-6.5549684,35.716187,-0.6890784,46.26309,-2.1272218,47.571033,-1.5083673,50.199825
blues.00058,107.6660156,blues,0.35664198,0.087607086,0.16199261,0.004784697,2068.358476,283251.2933,2034.137241,116282.7956,4231.765698,1130865.374,0.104351708,0.001929636,-3.32E-06,0.013775333,-2.89E-05,0.00936335,-95.41721,3216.074,105.22088,612.1765,-26.941366,376.3132,60.809006,117.46916,-4.836374,153.02397,21.53419,168.06445,-13.5091915,118.66546,12.124086,103.955795,-20.229076,90.29944,12.14219,86.422806,-5.2252398,73.00812,10.261721,62.10632,-9.443687,66.732155,3.877393,67.355354,-10.177439,59.27291,3.584853,53.030922,-3.1131558,48.523064,0.19068572,57.87797,0.8431237,66.15203,-3.417073,60.711548
blues.00059,107.6660156,blues,0.40583923,0.08499477,0.16997927,0.004249358,2235.589429,239275.2922,2099.812076,50613.69831,4389.434375,723828.1825,0.142241653,0.004211845,9.72E-06,0.011855902,-5.13E-05,0.01115259,-86.23715,2571.7954,91.96127,321.469,-23.417446,238.63022,68.26248,143.24802,-3.8877366,228.05318,22.74717,164.1523,-9.899862,125.55805,16.890066,70.15749,-11.391862,59.88654,18.431488,73.54109,-7.0117035,41.337746,10.7619705,55.343544,-11.946139,58.600525,0.9908666,43.121666,-5.927924,53.436703,5.319791,40.29836,-6.135271,47.92192,1.9495977,57.435204,-5.0937138,53.97014,-0.67163056,39.80889
blues.00060,151.9990809,blues,0.4308073,0.08036477,0.19630733,0.003447033,1946.33108,125020.8346,1979.911962,55681.35533,3955.531173,639472.2255,0.097422872,0.001397127,-4.99E-06,0.016933203,-4.95E-05,0.011510418,-67.73307,1612.1578,111.70729,307.9452,-34.638653,222.62215,61.314373,228.46767,0.0526352,175.48283,30.55697,114.01624,-12.687903,109.60246,21.154879,92.16572,-13.119317,55.579926,16.277117,73.39456,-6.327084,38.20419,12.300595,50.371803,-12.468253,40.33835,1.6736463,40.924118,-5.137704,36.84666,4.6437206,39.5507,-6.910592,33.209217,1.0412093,46.707924,-4.7271786,55.93009,-0.66212696,50.20483
blues.00061,129.1992188,blues,0.45193884,0.07572159,0.14172587,0.000618977,2503.945488,162875.1888,2180.550533,34053.00181,5077.372752,397101.2803,0.167533715,0.00255049,-0.000243435,0.010615947,-0.002065182,0.003790039,-82.505005,1043.598,94.15339,207.90852,-27.101465,166.5616,75.66222,55.313763,-27.51367,67.92937,35.57133,42.498016,-20.290781,50.244564,25.110947,54.659756,-15.360645,48.121883,11.344384,56.914867,-13.393383,54.911808,8.13859,50.377087,-8.497068,64.51017,8.291397,72.73486,-10.344198,71.99104,-3.4679124,50.20508,-5.226763,33.01427,-2.5885463,38.1814,-8.359233,72.63785,-6.98389,35.916008
blues.00062,112.3471467,blues,0.31187263,0.092706785,0.10628482,0.000866446,2280.276472,422391.3525,2119.866002,36045.65513,4733.132942,781315.7732,0.117141806,0.003780221,5.44E-06,0.006093349,6.91E-05,0.003011033,-144.89153,1828.3285,95.71116,712.5757,-21.605843,419.97913,49.61889,186.29338,-29.869568,268.4928,29.345917,146.0497,-18.841982,248.46635,17.888395,92.0434,-9.6631565,107.7595,5.5082035,77.20301,-9.547621,74.18535,6.3534265,108.37459,-21.079596,79.07997,2.4575613,90.418304,-9.535299,70.88434,-1.4167384,79.565636,-9.31276,90.814285,5.1513157,220.35405,-8.104987,102.834496,-2.4379585,109.77744
blues.00063,92.28515625,blues,0.33023137,0.08988952,0.0962735,0.001736401,2840.060761,289344.4386,2444.189468,56381.99418,5711.836175,476429.5553,0.154410543,0.003069184,-0.000151507,0.005421824,-0.000385216,0.002891337,-129.12653,2038.2281,72.0825,425.84933,-7.7535663,594.8916,49.242702,142.19403,-32.715286,107.953804,21.595114,78.32103,-27.360632,188.40489,14.991587,52.54533,-10.249059,121.47421,12.41981,52.013367,-17.025764,57.256435,7.111831,68.52854,-18.006039,66.27761,2.918357,46.885323,-14.474679,69.71924,4.0654206,56.880264,-14.521494,66.7915,7.2534523,80.85416,-8.207305,81.464645,-2.0070472,76.83011
blues.00064,78.30255682,blues,0.33265,0.08039158,0.11743242,0.00054628,2553.361183,107855.6409,2280.26617,32817.0731,5148.3757,276384.7729,0.146832932,0.001059015,-1.61E-05,0.007764191,-0.000315749,0.002874062,-85.108765,886.9824,88.799706,171.94092,-16.312859,190.4928,59.226772,130.0156,-35.976448,78.18422,14.38884,41.142292,-22.2948,51.381466,9.65423,53.543842,-14.81846,45.351242,11.175134,45.680626,-14.799716,42.18189,8.47294,36.546875,-19.585276,37.833622,6.4127846,42.21341,-13.775701,40.31998,6.1138253,39.085434,-13.147978,44.35534,3.931494,47.96331,-7.61243,43.35883,3.7523923,40.88369
blues.00065,107.6660156,blues,0.29283738,0.087989405,0.10036324,0.000864256,2816.225739,347701.3924,2371.969414,44837.45101,5613.621121,617263.5939,0.146281963,0.002553609,-0.000220546,0.005586879,-0.000637801,0.002547108,-118.32657,1184.1619,74.870224,606.53143,-19.865347,342.0027,46.95243,126.422104,-32.546906,128.97122,23.825304,83.78272,-26.34998,157.6141,17.683983,55.802258,-13.814811,74.8942,11.937553,68.60995,-17.884918,62.147827,7.5342603,66.87101,-22.892633,46.28346,4.7668357,63.440304,-12.79071,76.11992,5.609002,58.109894,-14.722139,90.12928,6.6853604,102.50574,-9.167726,135.81648,-2.2377431,101.17315
blues.00066,161.4990234,blues,0.37459317,0.08878589,0.11046108,0.000702563,2340.802465,347328.6622,2256.615102,45431.13596,4972.96253,733741.7026,0.121791618,0.003999854,9.94E-07,0.005522072,-4.84E-05,0.003451394,-116.57126,1589.97,97.41709,504.54337,-13.875514,291.7072,48.96018,154.65707,-22.583496,162.61879,27.748411,79.652954,-20.233152,186.60895,18.630678,65.981926,-14.630755,74.0417,8.474961,51.407288,-16.633268,70.21138,11.013935,82.98953,-13.859323,74.63477,9.728479,76.167984,-5.1017423,75.95101,2.6333237,80.20962,-9.873258,55.702866,6.15033,99.99879,-7.687686,90.59548,-4.834908,76.36722
blues.00067,161.4990234,blues,0.33790562,0.08631334,0.12911049,0.000558329,2258.009314,219325.7063,2175.940748,55717.65432,4754.59953,691388.7728,0.112705735,0.001706666,-4.77E-05,0.008279023,-0.000578513,0.004080091,-95.426796,933.8893,101.38338,365.7978,-20.666855,346.3708,48.66682,175.81677,-30.240248,140.7793,20.804087,85.4335,-18.285763,241.58469,14.132891,62.518562,-12.792978,79.744225,13.436675,56.466743,-14.066975,105.84143,7.7266455,73.26421,-19.2104,59.499752,2.8538978,48.517345,-9.8153715,62.330143,6.909789,66.20906,-11.293304,76.47161,8.941849,64.63988,-2.951057,60.04911,-0.9730302,60.419514
blues.00068,161.4990234,blues,0.28983942,0.082899585,0.103117295,0.000986143,2513.313017,176013.4091,2344.984735,47242.80629,5246.748965,473118.9858,0.135107384,0.001515711,-2.00E-05,0.005946918,-0.000283668,0.002665053,-113.175255,1588.2582,88.7322,316.69324,-8.929574,227.48676,49.483227,139.8878,-34.589897,122.94521,15.860617,68.42628,-17.742317,67.99029,14.715835,58.9333,-11.19793,50.474842,15.369883,54.722973,-15.075742,68.67154,8.753591,61.938538,-18.628752,32.828823,5.463403,78.25493,-9.274706,78.89124,8.016563,74.84594,-9.543595,56.538296,5.868115,44.573826,-4.403294,55.79129,3.624051,81.66855
blues.00069,78.30255682,blues,0.2920013,0.08678751,0.11652311,0.000963653,2371.480544,236638.6922,2210.07045,43050.53582,5005.229028,485831.4097,0.125128773,0.002502175,-9.88E-05,0.008595917,-0.00025932,0.002516731,-121.44898,1179.0006,96.08054,435.68784,-19.589842,272.14188,48.030224,131.28621,-38.775303,200.4844,24.759705,104.06724,-32.93043,132.5179,8.096977,101.27948,-17.80806,69.262856,6.11492,74.12098,-19.983772,43.107582,6.8023176,64.2964,-19.32696,87.27728,-0.11432737,66.40348,-12.254405,60.68535,-4.9280047,60.06644,-10.41424,59.111187,-2.0437806,115.39117,-1.7626904,104.84984,-3.9624534,77.253914
blues.00070,143.5546875,blues,0.32280922,0.09197805,0.10613686,0.00110608,2159.392,328873.5634,2130.224381,68626.58322,4684.529188,1074291.376,0.098347699,0.001745285,2.90E-05,0.006219407,0.000305971,0.002962958,-133.01598,1942.537,105.73445,800.10254,-22.149998,316.4515,41.831104,143.75748,-26.984575,155.0372,19.115875,88.20338,-26.562515,223.67702,19.230762,94.88161,-15.338012,91.79425,6.9865093,72.56389,-10.808672,98.95453,6.796416,69.73991,-11.725245,71.29208,4.393897,65.70585,-6.0277824,63.20241,1.9619956,70.742165,-12.309116,93.00986,3.2563548,64.56776,-8.804638,64.4594,-3.3718672,71.51175
blues.00071,73.828125,blues,0.3051751,0.08006498,0.12055985,0.00032531,2428.928767,97719.36863,2286.71078,24997.75781,5064.932456,231850.438,0.134641383,0.001429219,-1.08E-05,0.008870504,-0.00037897,0.002388692,-89.35489,695.79486,93.80039,192.72575,-14.56005,133.54797,54.38864,99.279045,-33.50299,64.59034,19.423904,41.725903,-19.761011,46.917282,13.031586,46.138584,-13.861511,52.32659,14.615304,51.720634,-14.968037,60.18993,10.597504,35.50557,-18.02217,34.31112,6.6553187,55.02076,-10.208496,54.269,6.537729,39.875996,-10.848482,36.344803,3.3217015,41.157864,-6.1866097,42.47144,3.0052185,40.276005
blues.00072,103.359375,blues,0.30696583,0.080735885,0.10391187,0.000445109,2595.082325,292658.2329,2519.168822,59786.95477,5660.126511,548033.7256,0.129190609,0.002800875,-4.76E-05,0.007663335,-0.000196718,0.001243607,-118.68523,757.46783,87.61204,306.072,6.561461,247.89139,45.09775,87.11918,-38.89035,78.84588,20.827126,60.398914,-26.844313,46.762543,13.802651,57.73745,-17.224989,44.125553,5.1033344,45.94071,-15.703388,41.81904,3.9848607,43.495945,-27.523129,41.714066,3.057475,42.596836,-15.949294,36.366833,10.866509,50.957417,-12.646425,33.409187,2.814977,33.109287,-13.3406925,34.95413,-4.3685555,44.192883
